Date,Time,"RH (RH 21114839:20824084-2),%,Cavendish Green Gables","Temperature (Temperature 21114839:20824084-1),°C,Cavendish Green Gables","Average wind speed (Average wind speed 21114839:21107892-1),Km/h,Cavendish Green Gables","Wind Direction (Wind Direction 21114839:21107892-3),°,Cavendish Green Gables","Rain (Rain 21114839:21092075-1),mm,Cavendish Green Gables","Solar Radiation (Solar Radiation 21114839:21109518-1),W/m²,Cavendish Green Gables","Wind gust speed (Wind gust speed 21114839:21107892-2),Km/h,Cavendish Green Gables","Dew Point (Dew Point 21114839:20824084-3),°C,Cavendish Green Gables","Accumulated Rain (Accumulated Rain 21114839:21092075-2),mm,Cavendish Green Gables"
12/31/2025,21:16:00 -0400,76.09999659473945,-6.993800605464216,0,207.78039215686277,0,0.625,0,-10.497202452324386,
12/31/2025,21:18:00 -0400,76.19999659026473,-7.025899102400942,0,207.78039215686277,0,0.625,0,-10.511877999840635,
12/31/2025,21:20:00 -0400,76.19999659026473,-7.0580219238514275,0,207.78039215686277,0,0.625,0,-10.543091827176003,
12/31/2025,21:22:00 -0400,76.19999659026473,-7.0580219238514275,0,207.78039215686277,0,0.625,0,-10.543091827176003,
12/31/2025,21:24:00 -0400,76.19999659026473,-7.025899102400942,0,207.78039215686277,0,0.625,0,-10.511877999840635,
12/31/2025,21:26:00 -0400,76.19999659026473,-7.025899102400942,0,207.78039215686277,0,0.625,0,-10.511877999840635,
12/31/2025,21:28:00 -0400,76.19999659026473,-6.961726366801713,0,207.78039215686277,0,0.625,0,-10.449521583144254,
12/31/2025,21:30:00 -0400,76.19999659026473,-6.961726366801713,0,207.78039215686277,0,0.625,0,-10.449521583144254,
12/31/2025,21:32:00 -0400,76.19999659026473,-6.961726366801713,0,207.78039215686277,0,0.625,1.202274600758272,-10.449521583144254,
12/31/2025,21:34:00 -0400,76.19999659026473,-6.961726366801713,0,207.78039215686277,0,0.625,1.202274600758272,-10.449521583144254,
12/31/2025,21:36:00 -0400,76.19999659026473,-6.961726366801713,1.202274600758272,207.78039215686277,0,0.625,2.404549201516544,-10.449521583144254,
12/31/2025,21:38:00 -0400,76.19999659026473,-6.961726366801713,2.404549201516544,207.78039215686277,0,0.625,4.809098403033088,-10.449521583144254,
12/31/2025,21:40:00 -0400,76.19999659026473,-6.929676320405477,2.404549201516544,207.78039215686277,0,0.625,4.809098403033088,-10.418378864682007,
12/31/2025,21:42:00 -0400,76.09999659473945,-6.865648541521949,2.404549201516544,207.78039215686277,0,0.625,4.809098403033088,-10.372696704053272,
12/31/2025,21:44:00 -0400,76.29999658579001,-6.801716745314323,2.404549201516544,207.78039215686277,0,0.625,4.809098403033088,-10.277520732728904,
12/31/2025,21:46:00 -0400,76.19999659026473,-6.769786678110719,1.202274600758272,207.78039215686277,0,0.625,2.404549201516544,-10.263017609341789,
12/31/2025,21:48:00 -0400,76.19999659026473,-6.705997882261002,2.404549201516544,207.78039215686277,0,0.625,4.809098403033088,-10.201036345914918,
12/31/2025,21:50:00 -0400,75.99999659921417,-6.6423037760936126,1.202274600758272,207.78039215686277,0,0.625,3.6068238022748167,-10.172295360500621,
12/31/2025,21:52:00 -0400,75.89999660368889,-6.610492071819863,1.202274600758272,207.78039215686277,0,0.625,2.404549201516544,-10.15800201841308,
12/31/2025,21:54:00 -0400,75.89999660368889,-6.546939043169047,0,207.78039215686277,0,0.625,2.404549201516544,-10.096278135639581,
12/31/2025,21:56:00 -0400,75.99999659921417,-6.483479433280024,0,207.78039215686277,0,0.625,1.202274600758272,-10.018020009017075,
12/31/2025,21:58:00 -0400,75.99999659921417,-6.451784503266936,0,207.78039215686277,0,0.625,1.202274600758272,-9.987233262389143,
12/31/2025,22:00:00 -0400,75.89999660368889,-6.420112739847397,0,207.78039215686277,0,0.625,1.202274600758272,-9.973103631964769,
12/31/2025,22:02:00 -0400,75.89999660368889,-6.388464080766127,0,207.78039215686277,0,0.625,0,-9.942366579120266,
12/31/2025,22:04:00 -0400,75.89999660368889,-6.325235827654296,0,207.78039215686277,0,0.625,1.202274600758272,-9.8809599366121,
12/31/2025,22:06:00 -0400,75.79999660816361,-6.262099250100704,0,207.78039215686277,0,0.625,0,-9.836319276678887,
12/31/2025,22:08:00 -0400,75.79999660816361,-6.262099250100704,0,207.78039215686277,0,0.625,0,-9.836319276678887,
12/31/2025,22:10:00 -0400,75.79999660816361,-6.199053857607879,0,207.78039215686277,0,0.625,1.202274600758272,-9.775100217248303,
12/31/2025,22:12:00 -0400,75.79999660816361,-6.167565203382182,1.202274600758272,207.78039215686277,0,0.625,2.404549201516544,-9.744523936544674,
12/31/2025,22:14:00 -0400,75.69999661263833,-6.136099162979832,1.202274600758272,207.78039215686277,0,0.625,2.404549201516544,-9.7306836792184,
12/31/2025,22:16:00 -0400,75.69999661263833,-6.167565203382182,0,207.78039215686277,0,0.625,1.202274600758272,-9.761233393333514,
12/31/2025,22:18:00 -0400,75.69999661263833,-6.167565203382182,0,207.78039215686277,0,0.625,1.202274600758272,-9.761233393333514,
12/31/2025,22:20:00 -0400,75.79999660816361,-6.136099162979832,0,207.78039215686277,0,0.625,1.202274600758272,-9.71396974296291,
12/31/2025,22:22:00 -0400,75.89999660368889,-6.136099162979832,0,192.3372549019608,0,0.625,1.202274600758272,-9.697275396073694,
12/31/2025,22:24:00 -0400,75.89999660368889,-6.104655676011532,1.202274600758272,171.27843137254902,0,0.625,2.404549201516544,-9.666738758779582,
12/31/2025,22:26:00 -0400,75.89999660368889,-6.104655676011532,0,169.87450980392157,0,0.625,2.404549201516544,-9.666738758779582,
12/31/2025,22:28:00 -0400,75.89999660368889,-6.073234682290888,0,157.23921568627452,0,0.625,1.202274600758272,-9.636224093591577,
12/31/2025,22:30:00 -0400,75.89999660368889,-6.073234682290888,0,155.83529411764707,0,0.625,1.202274600758272,-9.636224093591577,
12/31/2025,22:32:00 -0400,75.99999659921417,-6.010459934855902,0,155.83529411764707,0,0.625,1.202274600758272,-9.558567786820557,
12/31/2025,22:34:00 -0400,75.99999659921417,-5.947774443197645,0,155.83529411764707,0,0.625,2.404549201516544,-9.497682416879233,
12/31/2025,22:36:00 -0400,75.99999659921417,-5.947774443197645,1.202274600758272,155.83529411764707,0,0.625,3.6068238022748167,-9.497682416879233,
12/31/2025,22:38:00 -0400,76.09999659473945,-5.853912523625809,2.404549201516544,155.83529411764707,0,0.625,3.6068238022748167,-9.389821468249844,
12/31/2025,22:40:00 -0400,76.09999659473945,-5.822669333167241,2.404549201516544,155.83529411764707,0,0.625,4.809098403033088,-9.359471606645453,
12/31/2025,22:42:00 -0400,76.09999659473945,-5.822669333167241,1.202274600758272,155.83529411764707,0,0.625,4.809098403033088,-9.359471606645453,
12/31/2025,22:44:00 -0400,76.09999659473945,-5.791448103235325,1.202274600758272,155.83529411764707,0,0.625,2.404549201516544,-9.329143202465886,
12/31/2025,22:46:00 -0400,76.19999659026473,-5.791448103235325,0,155.83529411764707,0,0.625,1.202274600758272,-9.312458443853584,
12/31/2025,22:48:00 -0400,76.19999659026473,-5.760248775616262,0,155.83529411764707,0,0.625,1.202274600758272,-9.28214701137535,
12/31/2025,22:50:00 -0400,76.29999658579001,-5.7290712922894755,2.404549201516544,155.83529411764707,0,0.625,3.6068238022748167,-9.23518276949001,
12/31/2025,22:52:00 -0400,76.39999658131529,-5.635669330714805,4.809098403033088,154.4313725490196,0,0.625,6.01137300379136,-9.12775879636389,
12/31/2025,22:54:00 -0400,76.39999658131529,-5.573509522640109,3.6068238022748167,140.39215686274508,0,0.625,6.01137300379136,-9.067351706207594,
12/31/2025,22:56:00 -0400,76.49999657684057,-5.51143571535934,3.6068238022748167,140.39215686274508,0,0.625,6.01137300379136,-8.990362480627445,
12/31/2025,22:58:00 -0400,76.49999657684057,-5.449447456008983,3.6068238022748167,141.79607843137254,0,0.625,6.01137300379136,-8.93011429203846,
12/31/2025,23:00:00 -0400,76.59999657236585,-5.4184852660944784,3.6068238022748167,140.39215686274508,0,0.625,6.01137300379136,-8.883361416642531,
12/31/2025,23:02:00 -0400,76.69999656789113,-5.387544294673177,2.404549201516544,144.60392156862744,0,0.625,6.01137300379136,-8.836639842968843,
12/31/2025,23:04:00 -0400,76.69999656789113,-5.356624485961973,2.404549201516544,144.60392156862744,0,0.625,4.809098403033088,-8.806579654313273,
12/31/2025,23:06:00 -0400,76.69999656789113,-5.325725784358951,3.6068238022748167,147.41176470588235,0,0.625,6.01137300379136,-8.776540104841565,
12/31/2025,23:08:00 -0400,76.89999655894171,-5.325725784358951,3.6068238022748167,146.0078431372549,0,0.625,6.01137300379136,-8.743290278629196,
12/31/2025,23:10:00 -0400,76.79999656341643,-5.29484813444202,3.6068238022748167,151.6235294117647,0,0.625,7.213647604549633,-8.729882248007238,
12/31/2025,23:12:00 -0400,76.89999655894171,-5.29484813444202,3.6068238022748167,161.45098039215688,0,0.625,4.809098403033088,-8.713262592844597,
12/31/2025,23:14:00 -0400,76.89999655894171,-5.29484813444202,4.809098403033088,162.8549019607843,0,0.625,6.01137300379136,-8.713262592844597,
12/31/2025,23:16:00 -0400,76.89999655894171,-5.263991480968542,4.809098403033088,160.04705882352943,0,0.625,7.213647604549633,-8.68325544299158,
12/31/2025,23:18:00 -0400,77.09999654999227,-5.2331557688739565,3.6068238022748167,150.21960784313725,0,0.625,6.01137300379136,-8.620069596765891,
12/31/2025,23:20:00 -0400,77.09999654999227,-5.2331557688739565,4.809098403033088,157.23921568627452,0,0.625,7.213647604549633,-8.620069596765891,
12/31/2025,23:22:00 -0400,77.19999654551755,-5.2331557688739565,6.01137300379136,175.49019607843135,0,0.625,7.213647604549633,-8.603498688545429,
12/31/2025,23:24:00 -0400,77.19999654551755,-5.202340943271707,4.809098403033088,164.25882352941176,0,0.625,7.213647604549633,-8.57351942423162,
12/31/2025,23:26:00 -0400,77.09999654999227,-5.202340943271707,4.809098403033088,168.47058823529412,0,0.625,8.415922205307904,-8.590094669473102,
12/31/2025,23:28:00 -0400,77.29999654104283,-5.171546949451795,6.01137300379136,181.10588235294117,0,0.625,9.618196806066177,-8.527000029751163,
12/31/2025,23:30:00 -0400,77.29999654104283,-5.140773732880774,7.213647604549633,181.10588235294117,0,0.625,9.618196806066177,-8.49705714903382,
12/31/2025,23:32:00 -0400,77.39999653656811,-5.140773732880774,6.01137300379136,168.47058823529412,0,0.625,7.213647604549633,-8.48051133443921,
12/31/2025,23:34:00 -0400,77.39999653656811,-5.110021239199668,6.01137300379136,165.6627450980392,0,0.625,7.213647604549633,-8.450584411347826,
12/31/2025,23:36:00 -0400,77.39999653656811,-5.079289414224462,7.213647604549633,167.06666666666666,0,0.625,9.618196806066177,-8.420677715858808,
12/31/2025,23:38:00 -0400,77.59999652761867,-4.987217412290363,7.213647604549633,167.06666666666666,0,0.625,9.618196806066177,-8.298000639714369,
12/31/2025,23:40:00 -0400,77.59999652761867,-4.987217412290363,7.213647604549633,165.6627450980392,0,0.625,8.415922205307904,-8.298000639714369,
12/31/2025,23:42:00 -0400,77.69999652314395,-4.925938435594716,6.01137300379136,165.6627450980392,0,0.625,8.415922205307904,-8.221831664793536,
12/31/2025,23:44:00 -0400,77.79999651866925,-4.895329494651733,6.01137300379136,171.27843137254902,0,0.625,7.213647604549633,-8.175527819290343,
12/31/2025,23:46:00 -0400,77.79999651866925,-4.895329494651733,4.809098403033088,172.68235294117648,0,0.625,8.415922205307904,-8.175527819290343,
12/31/2025,23:48:00 -0400,77.89999651419453,-4.86474084794132,6.01137300379136,167.06666666666666,0,0.625,8.415922205307904,-8.12925411100026,
12/31/2025,23:50:00 -0400,77.89999651419453,-4.803624226117051,6.01137300379136,168.47058823529412,0,0.625,9.618196806066177,-8.069737501204404,
12/31/2025,23:52:00 -0400,77.89999651419453,-4.773096145869701,7.213647604549633,178.2980392156863,0,0.625,9.618196806066177,-8.040008799936082,
12/31/2025,23:54:00 -0400,77.99999650971981,-4.773096145869701,7.213647604549633,179.7019607843137,0,0.625,9.618196806066177,-8.023524804690668,
12/31/2025,23:56:00 -0400,77.99999650971981,-4.742588149586538,7.213647604549633,181.10588235294117,0,0.625,9.618196806066177,-7.993811505702024,
12/31/2025,23:58:00 -0400,78.09999650524509,-4.742588149586538,7.213647604549633,183.91372549019607,0,0.625,10.820471406824447,-7.977342007677263,
